id,created_at,text
1176700701667471362,2019-09-25 03:31:23,b'Nancy Pelosi launches an impeachment inquiry into Donald Trump https://t.co/3ypHkswEco'
1176699478335770626,2019-09-25 03:26:32,"b""A decade ago ten of the world's 40 largest listed firms by market value were based in the EU; now only two are https://t.co/aMuFDKSxj9"""
1176694766794412032,2019-09-25 03:07:48,b'The Amazon is not the world\xe2\x80\x99s only smouldering rainforest https://t.co/sBgkGCUQkX'
1176690051071250434,2019-09-25 02:49:04,b'Leaving warfare to computers will make the world a more dangerous place https://t.co/ts64jEPQMb'
1176685396073308160,2019-09-25 02:30:34,b'The Internet of Things (IOT) aims to do for information what electricity did for energy https://t.co/j8wZph423Z'
1176680839595384832,2019-09-25 02:12:28,"b'At the summit 66 countries, 93 companies and more than 100 cities pledged to reach net-zero carbon emissions by 205\xe2\x80\xa6 https://t.co/1arixqhxeQ'"
1176676389635932161,2019-09-25 01:54:47,"b'Russia finally announced it will ratify the Paris agreement, but sets itself very low targets https://t.co/kyFebh8KrZ'"
1176671730586267648,2019-09-25 01:36:16,"b'The death of Okj\xc3\xb6kull, a little glacier in Iceland, is a warning https://t.co/3fyjpoqnrs'"
1176667107154636800,2019-09-25 01:17:54,"b'Scientists believe the drastic spread of Xylella, the bacteria killing olive trees, is exacerbated by climate chang\xe2\x80\xa6 https://t.co/5mMMmLB7qw'"
1176662439196340225,2019-09-25 00:59:21,b'The share of Latin Americans dissatisfied with how democracy works in their country has risen from 52% in 2010 to 7\xe2\x80\xa6 https://t.co/ZzlxEPncAq'
1176657651826143235,2019-09-25 00:40:20,"b'Democracies are generally thought to die at the barrel of a gun. These days, they are more likely to be strangled s\xe2\x80\xa6 https://t.co/yM244L2VKp'"
1176653057880416257,2019-09-25 00:22:04,b'Sceptics argue that a move aimed at saving lives might end up costing more of them https://t.co/1O2v9iYYHE'
1176648447992172544,2019-09-25 00:03:45,"b'Unless Iran sees that aggression carries a cost, it will use force again. Sooner or later, that will lead to war https://t.co/XT9Sar9FcI'"
1176643906144034818,2019-09-24 23:45:42,"b'The typical one-bedroom flat in New York City now rents for $2,450. The equivalent in San Francisco is $3,620.\xe2\x81\xa0 Dem\xe2\x80\xa6 https://t.co/u9gOybi3N3'"
1176639351851311105,2019-09-24 23:27:37,"b'What drove Neanderthals to extinction 40,000 years ago has always been a puzzle https://t.co/E3d92MfljD'"
1176635348262109187,2019-09-24 23:11:42,b'Most American students believe that their classmates are afraid to say what they think https://t.co/9YveAZKxjO'
1176630894318247937,2019-09-24 22:54:00,"b'Exoplanet K2-18b is swirling around a red-dwarf star, 110 light-years away https://t.co/fZkgAib6NM'"
1176627003807752192,2019-09-24 22:38:33,"b'The 1MDB affair has felled a Malaysian prime minister, ensnared Goldman Sachs and embarrassed Hollywood bigwigs https://t.co/EJ7iZofAya'"
1176622325300699141,2019-09-24 22:19:57,"b""Eight years of civil war have destroyed Syria's economy and cost 500,000 lives. The fighting may end soon, but for\xe2\x80\xa6 https://t.co/XKS5Xtdktd"""
1176617818588143617,2019-09-24 22:02:03,b'AI-enabled weapons could wage war with a speed and complexity that is beyond human understanding https://t.co/oORcW0vLeT'
1176613122506928129,2019-09-24 21:43:23,"b""The world's wealthiest 0.001% are creating their own personal investment firms, which could make wealth inequality\xe2\x80\xa6 https://t.co/d4jelD3mf7"""
1176608459766292482,2019-09-24 21:24:51,b'Capitalism is not working as well as it should. But collective capitalism will do more harm than good https://t.co/lWtQXOJZoP'
1176603629786214405,2019-09-24 21:05:40,"b'America, China and India, the world\xe2\x80\x99s three biggest emitters, were not among those setting targets to reach net-zer\xe2\x80\xa6 https://t.co/azaHnv5mUn'"
1176599201678905344,2019-09-24 20:48:04,b'In \xe2\x80\x9cMoney talks\xe2\x80\x9d this week we examine the risks and opportunities businesses face from climate change https://t.co/OY3ohaD9zF'
1176593068054712326,2019-09-24 20:23:42,b'A growing number of Democrats believe the president\xe2\x80\x99s actions could warrant impeachment if Mr Trump is shown to hav\xe2\x80\xa6 https://t.co/MWUZT4TQh9'
1176592495796543492,2019-09-24 20:21:25,"b""America's government employs a more diverse array of economists than its universities, says the Brookings Instituti\xe2\x80\xa6 https://t.co/qAqpVqaMph"""
1176587717934813185,2019-09-24 20:02:26,"b'The Supreme Court ruling says that in suspending Parliament, Boris Johnson obstructed parliamentary scrutiny https://t.co/eskIwWYAju'"
1176582572983443457,2019-09-24 19:41:59,b'At least ten countries are reportedly prepared to join the deal https://t.co/pwEHeC2UwQ'
1176578344923652103,2019-09-24 19:25:11,"b'""If economists are mainly of one gender or race, they are likely to miss things that matter"", according to Janet Ye\xe2\x80\xa6 https://t.co/yrv001C1pJ'"
1176574118633902081,2019-09-24 19:08:24,"b""It's time for a new social contract, says @JosephEStiglitz\xe2\x80\x94one based on what he calls \xe2\x80\x9cprogressive capitalism\xe2\x80\x9d\xe2\x80\xa6 https://t.co/vn2f1fs4VT"""
1176569378084655104,2019-09-24 18:49:33,"b'During the Beirut hostage crisis in 1985, Reagan said that \xe2\x80\x9cafter seeing \xe2\x80\x98Rambo\xe2\x80\x99 last night, I know what to do the\xe2\x80\xa6 https://t.co/vdS1Y49Aan'"
1176564597702242311,2019-09-24 18:30:34,"b'The economics profession is becoming more diverse, but it is happening more quickly in some places than others https://t.co/y1ydMAEWoS'"
1176560516417953792,2019-09-24 18:14:21,"b'Rent controls skewer property-market outsiders, protect favoured residents and stymie supply  https://t.co/nG2jA1dlvB'"
1176556409741352962,2019-09-24 17:58:02,b'Keeping tabs on Tower Hamlets from Dhaka is hard  https://t.co/vIe1GOIUnJ'
1176551909873856514,2019-09-24 17:40:09,b'How should business respond to a warming planet? Listen to The Economist\xe2\x80\x99s \xe2\x80\x9cMoney talks\xe2\x80\x9d podcast https://t.co/gpUMzBGXBM'
1176547635592859649,2019-09-24 17:23:10,"b'Ever since the days of Adam Smith, economists have mostly been white men  https://t.co/0YJYkhkAja'"
1176543834005811200,2019-09-24 17:08:03,"b""Boris Johnson's Brexit plans are thwarted after the Supreme Court rules his decision to prorogue Parliament was unl\xe2\x80\xa6 https://t.co/ue4T0dlWyG"""
1176539989439594496,2019-09-24 16:52:47,b'Views on the death penalty are changing. In 1994 80% of Americans approved of the death penalty. Last year the figu\xe2\x80\xa6 https://t.co/LWgsPWzn33'
1176535788529627138,2019-09-24 16:36:05,b'Billionaires betting on blue-sky technologies \xe2\x80\x9ccould really move the needle on climate change\xe2\x80\x9d. Vijay Vaitheeswaran\xe2\x80\xa6 https://t.co/okdQ7BT6vS'
1176535542714032129,2019-09-24 16:35:07,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Trump\xe2\x80\x99s troubling Ukraine call, the world\xe2\x80\x99s oldest travel agency folds and revealing r\xe2\x80\xa6 https://t.co/dA42uJNNom'"
1176528962136264705,2019-09-24 16:08:58,"b'At the summit 66 countries, 93 companies and more than 100 cities pledged to reach net-zero carbon emissions by 205\xe2\x80\xa6 https://t.co/WToumIklZs'"
1176525083042549763,2019-09-24 15:53:33,"b""Subscribe now for just \xc2\xa312 to get digital access to The Economist's climate-change special issue and to understand\xe2\x80\xa6 https://t.co/O27jtWP7KV"""
1176520431047778304,2019-09-24 15:35:04,"b'The bulk of nominees today are series such as \xe2\x80\x9cPose\xe2\x80\x9d or \xe2\x80\x9cKilling Eve\xe2\x80\x9d, which enjoy fewer than 1m viewers live https://t.co/aGJDFqrAC6'"
1176515655300014081,2019-09-24 15:16:05,b'Donald Trump\xe2\x80\x99s dealings with Ukraine might make him think twice about doing something similar in the future https://t.co/uIiR0OKXqI'
1176510750392815618,2019-09-24 14:56:36,"b'Conspiracy theories animate popular fury, delegitimise political opposition and hijack government institutions\xe2\x80\xa6 https://t.co/HQ13jQmzPc'"
1176505834395881472,2019-09-24 14:37:03,"b'On \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: China\xe2\x80\x99s new state-backed film \xe2\x80\x9cCommon Destiny\xe2\x80\x9d, all about the country\xe2\x80\x99s Belt and Road Initia\xe2\x80\xa6 https://t.co/wnp4ySZlR6'"
1176505347265220610,2019-09-24 14:35:07,b'There is frustration all round when asylum-seekers are banned from working  https://t.co/12hMAs5kNu'
1176500195921661954,2019-09-24 14:14:39,"b'Democracy, when taken seriously, still represents a potentially disruptive challenge to privileged elites, argues J\xe2\x80\xa6 https://t.co/NhVl0xgQwY'"
1176495372757344257,2019-09-24 13:55:29,"b'Jeremy Corbyn, Labour opposition leader, has called for the prime minister to resign immediately  https://t.co/epQ3OB8ug3'"
1176490490054762501,2019-09-24 13:36:05,"b'Thomas Cook, the world\xe2\x80\x99s oldest travel agency, has folded\xe2\x80\x94but, @CockettRichard tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d, that\xe2\x80\x99s not\xe2\x80\xa6 https://t.co/mzcCAlXnnk'"
1176485861501931521,2019-09-24 13:17:42,b'The EU is aiming for a defence industry capable of holding its own against American behemoths https://t.co/dqxSP5YHiG'
1176481170520981505,2019-09-24 12:59:03,"b'College bars are being reinvented as more sober ""events spaces""  https://t.co/WwqoOKxGJa'"
1176479218198372359,2019-09-24 12:51:18,b'Pubs and university bars are competing for students. The university bars are losing https://t.co/qd83Uu31M8'
1176475155310268416,2019-09-24 12:35:09,"b'President Donald Trump\xe2\x80\x99s call to Ukraine\xe2\x80\x99s leader has sparked outrage. But, @JohnPrideaux tells \xe2\x80\x9cThe Intelligence\xe2\x80\x9d,\xe2\x80\xa6 https://t.co/nGLHv8b7Lo'"
1176473943240302593,2019-09-24 12:30:20,"b'Our #OpenFuture essay contest for young people received 2,400 entries on how to tackle climate change. Thanks to ou\xe2\x80\xa6 https://t.co/bivP1TfcWV'"
1176469408698568705,2019-09-24 12:12:19,"b""In ruling Parliament's suspension unlawful, the Supreme Court delivered a blow to Boris Johnson. But he is unlikely\xe2\x80\xa6 https://t.co/w83CRhg7l1"""
1176467382392541184,2019-09-24 12:04:16,"b'RT @KaitlinTosh: 1/7 Cool new journalism project alert \xf0\x9f\x9a\xa8. The video team at @TheEconomist has been working on a new series called ""The Stor\xe2\x80\xa6'"
1176467381406879745,2019-09-24 12:04:16,b'In September 1798 a self-published book with an outlandish premise was about to change the world https://t.co/gP6gacYo43 From @1843mag'
1176466564801015809,2019-09-24 12:01:01,b'The very rich in America increasingly work in finance and marry each other. But how do you enter this elite club?\xe2\x80\xa6 https://t.co/oJnOEbjxHe'
1176463020651925504,2019-09-24 11:46:56,b'Samantha Power\xe2\x80\x99s portrait of American diplomacy https://t.co/PaI7dilzoX'
1176458442934018050,2019-09-24 11:28:44,"b'This is a human world, not an algorithmic one, says @FryRsquared. Humans should always be front and centre\xe2\x80\xa6 https://t.co/K0G5C4xwuU'"
1176453606729572353,2019-09-24 11:09:31,b'Rodney Reed is one of nine Texas prison inmates due to be executed before the end of this year https://t.co/zKsab33EOp'
1176449614360338434,2019-09-24 10:53:40,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: Trump\xe2\x80\x99s troubling Ukraine call, the world\xe2\x80\x99s oldest travel agency folds and revealing r\xe2\x80\xa6 https://t.co/Tsaa3P5HwE'"
1176446327770755072,2019-09-24 10:40:36,b'Rent controls are a textbook example of a well-intentioned policy that does not work https://t.co/opyaCR1zMO'
1176442428406022144,2019-09-24 10:25:06,"b'""The eyes of all future generations are upon you. And if you choose to fail us I say we will never forgive you,"" Gr\xe2\x80\xa6 https://t.co/ezXZLWe5lk'"
1176437835001401344,2019-09-24 10:06:51,b'Britain\xe2\x80\x99s Tempest warplane heads for a dogfight with an EU rival https://t.co/AtEtSVoamk'
1176433217794117632,2019-09-24 09:48:30,b'Rudy Giuliani\xe2\x80\x99s foreign adventures https://t.co/F6HJbf8tN5'
1176428621982031873,2019-09-24 09:30:15,"b'As the volume of TV has increased, the shows celebrated by the Emmys have become increasingly obscure https://t.co/krPP1a3xC0'"
1176423746023960576,2019-09-24 09:10:52,"b'Marx was wrong about most things, but was right to think that growing inequalities are unsustainable, argues Felipe\xe2\x80\xa6 https://t.co/g4E6FoPUj8'"
1176418991516135426,2019-09-24 08:51:59,"b""Bangladesh's government often blames outsiders for radical Islam. This time it has a point https://t.co/Xnv6n2QYCC"""
1176414321871654912,2019-09-24 08:33:25,"b'Genetic engineering will lead to things that Darwin could only have imagined, says @JamieMetzl #OpenFuture https://t.co/NWPUGXrbQ4'"
1176409625295540224,2019-09-24 08:14:45,"b'Liberals have lost touch with sentiment. People crave more meaning from their politicians says Helena Rosenblatt, a\xe2\x80\xa6 https://t.co/gHEurb3Z8f'"
1176404956540284928,2019-09-24 07:56:12,"b'Are our current political and economic systems capable of fixing climate change? Certainly not, says @dwallacewells\xe2\x80\xa6 https://t.co/mGBhteBCkj'"
1176400348396904448,2019-09-24 07:37:54,"b'University should be the one institution in society where any idea can be subjected to robust, open debate, argues\xe2\x80\xa6 https://t.co/nWL7xKIR00'"
1176395508140650496,2019-09-24 07:18:40,b'What role should the state have in the economy? @MazzucatoM discusses government\xe2\x80\x99s ability to create economic value\xe2\x80\xa6 https://t.co/DzZACyFGFe'
1176390948747730944,2019-09-24 07:00:33,"b'Does the modern economy conspire against the younger generation? @josephsternberg, author and columnist for the Wal\xe2\x80\xa6 https://t.co/6kZjQT2kHr'"
1176386419914395653,2019-09-24 06:42:33,"b'In its heyday Thomas Cook counted Mark Twain, Rudyard Kipling and Winston Churchill among its customers https://t.co/xrF3OaJ94J'"
1176382604913840129,2019-09-24 06:27:23,"b'In total, Greenland holds nearly 3m cubic km of ice, enough to lift sea levels 7m https://t.co/HSjHxCt1QI'"
1176378284432613376,2019-09-24 06:10:13,b'Remain-voters prefer cancellation of Brexit to a second referendum by two to one https://t.co/fKhVNUvofv'
1176375976479133696,2019-09-24 06:01:03,b'Eco-tourism can help to protect and revive coral reefs https://t.co/0qveaQbanT https://t.co/Xx0bv4DOgQ'
1176373687118901248,2019-09-24 05:51:57,"b'From Spain to Canada, millions of people already take part in deliberative democracy #OpenFuture https://t.co/439WwxzLG9'"
1176369130037043201,2019-09-24 05:33:51,"b'\xe2\x80\x9cLiberal is not a term of abuse, but should be a badge of pride,\xe2\x80\x9d says author @sagarikaghose #OpenFuture https://t.co/jQcVNFsVlL'"
1176364463609581569,2019-09-24 05:15:18,b'Burning forests are blackening the skies of South-East Asia https://t.co/w7O75ZSb38'
1176359716072697856,2019-09-24 04:56:26,b'Almost every seat relinquished in a competitive district shifts the odds in favour of the challenging party https://t.co/C3IRY6rAJr'
1176354987221409792,2019-09-24 04:37:39,b'Potatoes were once the most feared food in Europe. So what changed? https://t.co/O117TzQwQO From @1843mag'
1176350224870248448,2019-09-24 04:18:43,"b'With the economy slowing, the government is relying on high-emitting industries https://t.co/CeTUy6l0xn'"
1176345353194475520,2019-09-24 03:59:22,"b'Housing shortages in just three successful American cities lower overall GDP by almost 4%, according to one estimate https://t.co/7YBxzgC8Zz'"
1176340248764276737,2019-09-24 03:39:05,"b'In terms of vote-harvesting, the rally in Houston will do little for Mr Trump https://t.co/DoM3QcpRG4'"
1176335312504668160,2019-09-24 03:19:28,b'Pigs on small farms are particularly susceptible https://t.co/7HdeNtExTG'
1176330349137281024,2019-09-24 02:59:45,b'He has never pursued realism: there are more cubes than curves to Sir Antony\xe2\x80\x99s bodies https://t.co/FVTnsYCziE'
1176325355994583040,2019-09-24 02:39:54,b'The Economist\xe2\x80\x99s overview of the Democratic primary race features a poll tracker and candidate profiles https://t.co/61AIfEruBl'
1176320307768025089,2019-09-24 02:19:51,b'The struggle to launch new hit shows is driving networks to focus their budgets on current hits and old classics https://t.co/zS8ruuDsfo'
1176315288800911361,2019-09-24 01:59:54,"b'People know how to break up a railway or an oil company. No one knows how to break up a tech monopolist, but\xe2\x80\xa6 https://t.co/AIacr9w5tV'"
1176310481830719488,2019-09-24 01:40:48,b'The disease killing Asia\xe2\x80\x99s pigs continues to spread https://t.co/xOod3cQtOP'
1176305892167475200,2019-09-24 01:22:34,b'For almost a decade Narendra Modi was denied a American visa. Now he has the president for a warm-up act https://t.co/u1N0Cyqgyk'
1176301118739111936,2019-09-24 01:03:35,b'There will now be the biggest evacuation of Britons since the second world war https://t.co/Ohbz8vLJuU'
1176300675669663744,2019-09-24 01:01:50,"b'Over the past four decades, the average man\xe2\x80\x99s sperm count has fallen by more than 50%. Why is this happening? https://t.co/J3Zz9W1JiH'"
1176296203597819904,2019-09-24 00:44:04,b'Brian Tseng\xe2\x80\x99s merciless mockery of Chinese tub-thumping has made him an unlikely hero https://t.co/GHBE3J34HL From @1843mag'
1176291545751969792,2019-09-24 00:25:33,b'It looks as if Donald Trump put pressure on a foreign government to produce material that would help his re-electio\xe2\x80\xa6 https://t.co/OmUoOsbZCM'
1176286742590214145,2019-09-24 00:06:28,b'Rent control will make housing shortages worse https://t.co/Ome6dfYP10'
1176281980285140994,2019-09-23 23:47:33,b'Over the past decade Singapore has spent S$2.4bn on drains https://t.co/FnUp6qOCyw'
1176277278118035457,2019-09-23 23:28:51,"b'Once part of the Warsaw Pact, Albania will soon host a NATO air base https://t.co/vqz0wDsFg7'"
1176272653461729280,2019-09-23 23:10:29,b'The impact of congressional retirements on parties\xe2\x80\x99 fortunes seems to depend on whether the president is on the tic\xe2\x80\xa6 https://t.co/BAVx41DDD6'
1176267669923934210,2019-09-23 22:50:41,"b""Rodney Reed's lawyers are calling for a new trial that would investigate items from the crime scene that were previ\xe2\x80\xa6 https://t.co/sSen78J39l"""
1176262504042962944,2019-09-23 22:30:09,b'The president appears to have acted against America\xe2\x80\x99s national interest in order to pursue a vendetta against a pol\xe2\x80\xa6 https://t.co/BQrVYtAj00'
1176259165905399810,2019-09-23 22:16:53,b'Students police each other as well as their teachers https://t.co/gfJUJrWNIA'
1176254849698152450,2019-09-23 21:59:44,"b'A decade ago, the three-hour ceremony was watched by 13.5m American households. This year less than 7m viewers tune\xe2\x80\xa6 https://t.co/BLFCiIfKld'"
1176250711824359424,2019-09-23 21:43:18,b'Need to free up some floor space? Try storing your bed and wardrobe on your ceiling https://t.co/0fIwaQ4eWg From @1843mag'
1176246555730464769,2019-09-23 21:26:47,b'RT @EconCulture: A new @royalacademy show explores the different ways in which the human body has figured in the artist\xe2\x80\x99s oeuvre https://t.\xe2\x80\xa6'
1176242413922344960,2019-09-23 21:10:19,"b'He fought for Islamic State in Syria. Now he is back home in Europe, and no one knows how to deal with him\xe2\x80\xa6 https://t.co/Pk3sPAkvYZ'"
1176238237301522432,2019-09-23 20:53:43,"b'What did each side gain from the \xe2\x80\x9cHowdy, Modi!\xe2\x80\x9d rally in Texas? https://t.co/2Tu8nD9LzC'"
1176233549453824001,2019-09-23 20:35:06,"b""Did the world\xe2\x80\x99s second-biggest democracy object to Narendra Modi's treatment of Kashmir? Not at all https://t.co/dwly1bxkA4"""
1176228770929369089,2019-09-23 20:16:06,b'In mid-term election years a party can expect losses if more of its House members retire than do from the opposing\xe2\x80\xa6 https://t.co/6iIpYgSJEx'
1176224943660523521,2019-09-23 20:00:54,b'Vaping may be more harmful than people think https://t.co/3mMx9FWKIH https://t.co/oTuaNsKjiO'
1176224487395811328,2019-09-23 19:59:05,"b'\xe2\x80\x9cFleabag\xe2\x80\x9d, while superb, does not have the everyman appeal of some past winners https://t.co/GTmxg9fzf2'"
1176221860255666182,2019-09-23 19:48:39,b'Thomas Cook\xe2\x80\x99s own poor business decisions are mainly to blame for its demise https://t.co/uafRJR6PAC'
1176217636629307392,2019-09-23 19:31:52,b'The explorer Victor Vescovo has made it to the North Pole and the peak of Mount Everest. His latest mission is far\xe2\x80\xa6 https://t.co/7iy3WqsoW9'
1176213070730932224,2019-09-23 19:13:43,b'The remnants of ancient springs reveal climates of the past https://t.co/arrMLXF0sx'
1176209131511980038,2019-09-23 18:58:04,"b'Every day, hot-deskers may wind up in a new location, with only the possessions they can carry to sustain them https://t.co/TJzKrxkQ0D'"
1176204891418779650,2019-09-23 18:41:13,b'Temperatures in the Arctic are warming twice as fast as the global average https://t.co/vOSinzx3Wv'
1176200855412006912,2019-09-23 18:25:11,"b'Since the first case of swine fever was reported in China last year, it has been found across Asia https://t.co/pUiSylj0QW'"
1176196043127578624,2019-09-23 18:06:04,b'Most rich countries allow asylum-seekers to work within a few months of applying https://t.co/5vGKamE5wa'
1176193445913944071,2019-09-23 17:55:44,b'Rodney Reed and his legal team argue that his trial was marred by unexamined evidence and false scientific claims https://t.co/sdF3D5ivyC'
1176188550208995328,2019-09-23 17:36:17,b'For almost a decade Narendra Modi was denied a American visa. Now he has the president for a warm-up act https://t.co/7WzlENlL4i'
1176188297879666688,2019-09-23 17:35:17,"b'\xe2\x80\x9cYou cannot run a sustainably healthy business in an unhealthy society. This is not about managing risk, it\xe2\x80\x99s reall\xe2\x80\xa6 https://t.co/2P7uELWx6b'"
1176184428240023552,2019-09-23 17:19:54,"b'If companies want employees to have bright ideas, it helps if they feel comfortable at their desks https://t.co/nYCXmYq1zD'"
1176179683500707841,2019-09-23 17:01:03,b'Our analysis of eight decades-worth of data suggests congressional retirements do not always lead to losses at the\xe2\x80\xa6 https://t.co/buYK4n7HQt'
1176175784735719430,2019-09-23 16:45:34,b'People who have had damaging childhood experiences are twice as likely to develop chronic pain https://t.co/mFceKW6S9L From @1843mag'
1176171620341338112,2019-09-23 16:29:01,"b'Today on \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: the impasse in Venezuela deepens, the perils of the coming \xe2\x80\x9cinternet of things\xe2\x80\x9d and wh\xe2\x80\xa6 https://t.co/GgLBEzR1zN'"
1176170943141601280,2019-09-23 16:26:19,"b'The death of Okj\xc3\xb6kull, a little glacier in Iceland, is a warning. It held the cold, old and pure water that sustain\xe2\x80\xa6 https://t.co/HktBwvsT6K'"
1176170941388382208,2019-09-23 16:26:19,b'The Arctic is warming much faster than everywhere else. Blue water absorbs more solar energy than white ice\xe2\x80\x94acceler\xe2\x80\xa6 https://t.co/oist8EBhoc'
1176170937873514496,2019-09-23 16:26:18,b'Artists around the world are grappling with finding the most fitting way to raise awareness of the climate crisis https://t.co/8HNOXuuN5x'
1176170936946561024,2019-09-23 16:26:18,b'The most important uncertainty when thinking about future climate is how quickly and completely people will stop us\xe2\x80\xa6 https://t.co/mdP3pJS99p'
1176170935948328960,2019-09-23 16:26:17,"b'As demand rises for ways to ease the pain of climate change, supply will respond. The market for better means of co\xe2\x80\xa6 https://t.co/zHItS5Fqv9'"
1176170934098628608,2019-09-23 16:26:17,b'Half of last year\xe2\x80\x99s global losses from natural disasters were uninsured. Insurers need to take the lead in publicis\xe2\x80\xa6 https://t.co/qydlr6xfRH'
1176170930286071815,2019-09-23 16:26:16,b'Climate lawsuits against companies are mounting. But firms are reluctant to be the first to own up to vulnerabiliti\xe2\x80\xa6 https://t.co/OKGWw3UFrr'
1176170929120038912,2019-09-23 16:26:16,b'Are billionaires going to save the planet? Business tycoons are putting serious money into climate-friendly investm\xe2\x80\xa6 https://t.co/Gz17rpXgL1'
1176170926561513472,2019-09-23 16:26:15,"b'Small island states risk being drowned by richer nations\xe2\x80\x99 carbon emissions, and they are not afraid to say so\xe2\x80\xa6 https://t.co/6KBqwMce8V'"
1176170922572701697,2019-09-23 16:26:14,"b'To some, Britain proves how government can spur the rapid deployment of clean technology. It has done so\xe2\x80\x94but at a c\xe2\x80\xa6 https://t.co/1cMXFtDcPl'"
1176170921633165313,2019-09-23 16:26:14,b'No country burns more brown coal\xe2\x80\x94the cheapest and dirtiest sort\xe2\x80\x94than Germany. But the country\xe2\x80\x99s plan to kill the co\xe2\x80\xa6 https://t.co/DyGUVVohes'
1176170920739840001,2019-09-23 16:26:14,"b'In Italy, Puglian olive groves are becoming known as tree cemeteries. Scientists believe the drastic spread of Xyle\xe2\x80\xa6 https://t.co/KNbfjnSdjj'"
1176170919905103873,2019-09-23 16:26:14,"b'Frozen Siberian towns are thawing, but some Russians see melting sea ice as a window onto a wealthy future https://t.co/G0iW9QOheO'"
1176170918168715264,2019-09-23 16:26:13,b'Malawi is especially vulnerable to rising temperatures and erratic rainfall. Almost all of its farmers rely on a si\xe2\x80\xa6 https://t.co/ynr6FdGOJ7'
1176170913945071616,2019-09-23 16:26:12,"b'As Donald Trump thumbs his nose at global efforts to curb global warming, will China lead the charge in a new round\xe2\x80\xa6 https://t.co/wzSJevl7iq'"
1176170912971984897,2019-09-23 16:26:12,b'13 of the 20 cities projected to have the biggest increases in annual losses caused by flooding between 2005 and 20\xe2\x80\xa6 https://t.co/vofpJYOZb0'
1176170912070197248,2019-09-23 16:26:12,"b'Jair Bolsonaro, Brazil\xe2\x80\x99s far-right president, claims that environmentalism is a left-wing plot. Latin American left\xe2\x80\xa6 https://t.co/v0PHWSjOVd'"
1176170911172632576,2019-09-23 16:26:12,b'Panama\xe2\x80\x99s rains seem to be changing\xe2\x80\x94and the water in the canal has been dropping as the dry seasons lengthen. If it\xe2\x80\xa6 https://t.co/9Vz2YB36KW'
1176170910056886272,2019-09-23 16:26:11,"b'America has stood out, to date, for being the largest contributor to climate change and for its leaders\xe2\x80\x99 reluctance\xe2\x80\xa6 https://t.co/jlrRB8jrLA'"
1176170907976568833,2019-09-23 16:26:11,b'For a time there was doubt that greenhouse warming was happening\xe2\x80\x94doubt which the fossil-fuel lobby deliberately fos\xe2\x80\xa6 https://t.co/ZmNybitejv'
1176170903564169217,2019-09-23 16:26:10,"b'The stripes on our cover represent 1850 to 2018; the colour marks each year\xe2\x80\x99s temperature, compared with the averag\xe2\x80\xa6 https://t.co/M4v9uI0KSY'"
1176170900154175488,2019-09-23 16:26:09,b'Climate change touches everything The Economist reports on. It must be tackled urgently. There is no alternative. A\xe2\x80\xa6 https://t.co/5l3OnOlpw5'
1176166063685476353,2019-09-23 16:06:56,b'RT @stevenmazie: Texas refuses to analyse genetic material on the murder weapon used in a 1996 killing. Yet a DNA test could exonerate Rodn\xe2\x80\xa6'
1176165346316902400,2019-09-23 16:04:05,b'Snakebites and sticky floors are being ditched for coffee and laptop charging https://t.co/V5GQyaMQkt'
1176164366657433600,2019-09-23 16:00:11,"b'The Ashes are a reminder that old-fashioned, patient batting in Test cricket lives on https://t.co/WxZcsn941j'"
1176164143218348032,2019-09-23 15:59:18,"b'With rents capped, building new homes becomes less profitable, and maintaining existing properties is discouraged  https://t.co/HrcszLtjRF'"
1176160056078942210,2019-09-23 15:43:04,"b'In its heyday Thomas Cook counted Mark Twain, Rudyard Kipling and Winston Churchill among its customers https://t.co/aCy66bpDBn'"
1176156038430646272,2019-09-23 15:27:06,"b'On \xe2\x80\x9cThe Intelligence\xe2\x80\x9d: @SmithUCLA explains how cities came to be, and why they\xe2\x80\x99ve been such a draw through the mill\xe2\x80\xa6 https://t.co/EsUo7eXA8G'"
1176148238556172288,2019-09-23 14:56:06,b'Studying the thicknesses of travertine bands shows the coming and going of ice ages  https://t.co/ebnuQSU7y0'
1176144305049735168,2019-09-23 14:40:28,"b'There are only 4m Indian-Americans nationwide, but such voters could matter in Texas https://t.co/m9YPT2h9SU'"
1176140114776469504,2019-09-23 14:23:49,b'The \xe2\x80\x9cinternet of things\xe2\x80\x9d could eventually comprise a trillion connected devices\xe2\x80\x94each a tempting target for hackers.\xe2\x80\xa6 https://t.co/85JDep5AI2'
1176138920591003648,2019-09-23 14:19:04,b'Hot-desking is not becoming more common because it is popular with workers https://t.co/ds9M7JQsWa'
1176134745027219456,2019-09-23 14:02:29,"b'If Britain wants to keep flying world-class warplanes, it must start work now  https://t.co/TA0eYtky1x'"
1176130745267642368,2019-09-23 13:46:35,"b'Even though he had owned a smartphone for less than a year, he knew instinctively how to become famous https://t.co/8kZ2wdKQVq From @1843mag'"
1176126261174910976,2019-09-23 13:28:46,"b'After falling in 2015 and 2016, China\xe2\x80\x99s carbon emissions began creeping upwards again https://t.co/auFitnjjnm'"
